team1,team2,game_link,team1_moneyline,team2_moneyline,team1_spread,team1_spread_odds,team2_spread,team2_spread_odds,over_total,over_total_odds,under_total,under_total_odds,timestamp
Baskets Wurzburg,Braunschweig,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-wurzburg-vs-braunschweig/1616579560/,1.261,4.0,-9.0,1.99,9.0,1.847,158.5,1.877,158.5,1.952,2025-10-02 15:01:42
MLP Academics Heidelberg,Medipolis SC Jena,https://www.pinnacle.com/en/basketball/germany-bundesliga/mlp-academics-heidelberg-vs-medipolis-sc-jena/1616579562/,1.311,3.56,-7.5,1.925,7.5,1.909,167.0,1.847,167.0,2.0,2025-10-02 15:01:42
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.961,167.5,1.877,2025-10-02 15:01:42
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.32,1.636,3.0,1.943,-3.0,1.892,171.5,1.854,171.5,1.99,2025-10-02 15:01:42
Baskets Wurzburg,Braunschweig,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-wurzburg-vs-braunschweig/1616579560/,1.261,4.0,-9.0,1.99,9.0,1.847,158.5,1.877,158.5,1.952,2025-10-02 15:12:27
MLP Academics Heidelberg,Medipolis SC Jena,https://www.pinnacle.com/en/basketball/germany-bundesliga/mlp-academics-heidelberg-vs-medipolis-sc-jena/1616579562/,1.311,3.56,-7.5,1.925,7.5,1.909,167.0,1.847,167.0,2.0,2025-10-02 15:12:27
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.961,167.5,1.877,2025-10-02 15:12:27
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.32,1.636,3.0,1.943,-3.0,1.892,171.5,1.854,171.5,1.99,2025-10-02 15:12:27
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.32,1.636,3.0,1.943,-3.0,1.892,171.5,1.854,171.5,1.99,2025-10-02 15:30:31
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.961,167.5,1.877,2025-10-02 15:30:31
MLP Academics Heidelberg,Medipolis SC Jena,https://www.pinnacle.com/en/basketball/germany-bundesliga/mlp-academics-heidelberg-vs-medipolis-sc-jena/1616579562/,1.311,3.56,-7.5,1.925,7.5,1.909,167.0,1.847,167.0,2.0,2025-10-02 15:30:31
Baskets Wurzburg,Braunschweig,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-wurzburg-vs-braunschweig/1616579560/,1.261,4.0,-9.0,1.99,9.0,1.847,158.5,1.877,158.5,1.952,2025-10-02 15:30:31
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.961,167.5,1.877,2025-10-02 15:42:33
Baskets Wurzburg,Braunschweig,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-wurzburg-vs-braunschweig/1616579560/,1.261,4.0,-9.0,1.99,9.0,1.847,158.5,1.877,158.5,1.952,2025-10-02 15:42:33
MLP Academics Heidelberg,Medipolis SC Jena,https://www.pinnacle.com/en/basketball/germany-bundesliga/mlp-academics-heidelberg-vs-medipolis-sc-jena/1616579562/,1.309,3.57,-7.5,1.909,7.5,1.925,169.0,1.925,169.0,1.909,2025-10-02 15:42:33
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.32,1.636,3.0,1.943,-3.0,1.892,171.5,1.854,171.5,1.99,2025-10-02 15:42:33
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.961,167.5,1.877,2025-10-02 15:59:56
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.32,1.636,3.0,1.943,-3.0,1.892,171.5,1.854,171.5,1.99,2025-10-02 15:59:56
Baskets Wurzburg,Braunschweig,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-wurzburg-vs-braunschweig/1616579560/,1.261,4.0,-9.0,1.99,9.0,1.847,158.5,1.877,158.5,1.952,2025-10-02 15:59:56
MLP Academics Heidelberg,Medipolis SC Jena,https://www.pinnacle.com/en/basketball/germany-bundesliga/mlp-academics-heidelberg-vs-medipolis-sc-jena/1616579562/,1.309,3.57,-7.5,1.909,7.5,1.925,169.0,1.925,169.0,1.909,2025-10-02 15:59:56
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.571,2.46,-3.5,1.84,3.5,2.0,167.5,1.961,167.5,1.877,2025-10-02 16:57:51
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.31,1.641,3.0,1.934,-3.0,1.9,173.0,1.892,173.0,1.943,2025-10-02 16:57:51
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.31,1.641,3.0,1.934,-3.0,1.9,173.0,1.892,173.0,1.943,2025-10-02 17:21:40
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.97,167.5,1.869,2025-10-02 17:21:40
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.31,1.641,3.0,1.934,-3.0,1.9,173.0,1.892,173.0,1.943,2025-10-02 17:28:28
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.578,2.44,-3.5,1.847,3.5,1.99,167.5,1.97,167.5,1.869,2025-10-02 17:28:28
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.31,1.641,3.0,1.934,-3.0,1.9,173.0,1.917,173.0,1.917,2025-10-02 17:41:40
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.609,2.37,-3.5,1.9,3.5,1.934,167.5,1.97,167.5,1.869,2025-10-02 17:41:40
Baskets Oldenburg,Ratiopharm Ulm,https://www.pinnacle.com/en/basketball/germany-bundesliga/baskets-oldenburg-vs-ratiopharm-ulm/1616579583/,2.31,1.641,3.0,1.934,-3.0,1.9,173.0,1.917,173.0,1.917,2025-10-02 17:56:33
Mitteldeutscher BC,Baskets Bonn,https://www.pinnacle.com/en/basketball/germany-bundesliga/mitteldeutscher-bc-vs-baskets-bonn/1616579584/,1.609,2.37,-3.5,1.9,3.5,1.934,167.5,1.97,167.5,1.869,2025-10-02 17:56:33
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 00:02:18
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 02:01:47
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 02:07:53
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 03:18:44
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 03:26:23
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 03:53:52
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 04:33:35
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 04:39:52
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 05:27:43
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 05:34:29
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 05:46:10
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 06:00:41
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 06:43:10
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 06:49:57
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 07:30:38
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 07:45:05
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.793,2.02,-2.0,1.943,2.0,1.854,164.5,1.84,164.5,1.961,2025-10-13 07:50:50
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.775,2.05,-2.0,1.925,2.0,1.877,164.5,1.833,164.5,1.97,2025-10-13 09:01:42
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 09:35:20
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 09:44:51
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 09:56:37
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 10:05:03
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 10:31:33
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 10:37:57
Skyliners Frankfurt,Rasta Vechta,https://www.pinnacle.com/en/basketball/germany-bundesliga/skyliners-frankfurt-vs-rasta-vechta/1617240566/,1.769,2.05,-2.0,1.917,2.0,1.884,166.5,1.925,166.5,1.877,2025-10-13 10:50:46
