Market,Selection,Odds,matchup,timestamp
Money Line – Game,Al Jubaiha,2.5,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Money Line – Game,AL Inglizia,1.427,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Handicap – Game,Al Jubaiha +5.0,1.763,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Handicap – Game,AL Inglizia -5.0,1.909,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Total – Game,Over 153.5,1.862,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Total – Game,Under 153.5,1.8,Al Jubaiha vs AL Inglizia,2026-03-11 19:34:25
Money Line – Game,Al Jubaiha,2.5,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Money Line – Game,AL Inglizia,1.427,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Handicap – Game,Al Jubaiha +5.0,1.763,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Handicap – Game,AL Inglizia -5.0,1.909,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Total – Game,Over 153.5,1.9,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Total – Game,Under 153.5,1.769,Al Jubaiha vs AL Inglizia,2026-03-11 19:49:55
Money Line – Game,AL Faisaly,1.602,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Money Line – Game,Al Wehdat Amman,2.04,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Handicap – Game,AL Faisaly -2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Handicap – Game,Al Wehdat Amman +2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Total – Game,Over 168.5,1.806,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Total – Game,Under 168.5,1.793,AL Faisaly vs Al Wehdat Amman,2026-03-16 10:59:08
Money Line – Game,AL Faisaly,1.602,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Money Line – Game,Al Wehdat Amman,2.04,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Handicap – Game,AL Faisaly -2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Handicap – Game,Al Wehdat Amman +2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Total – Game,Over 168.5,1.806,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Total – Game,Under 168.5,1.793,AL Faisaly vs Al Wehdat Amman,2026-03-16 11:55:31
Money Line – Game,AL Faisaly,1.602,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Money Line – Game,Al Wehdat Amman,2.04,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Handicap – Game,AL Faisaly -2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Handicap – Game,Al Wehdat Amman +2.5,1.8,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Total – Game,Over 168.5,1.806,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Total – Game,Under 168.5,1.793,AL Faisaly vs Al Wehdat Amman,2026-03-16 12:54:14
Money Line – Game,AL Faisaly,1.632,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Money Line – Game,Al Wehdat Amman,2.08,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Handicap – Game,AL Faisaly -2.5,1.833,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Handicap – Game,Al Wehdat Amman +2.5,1.833,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Total – Game,Over 168.5,1.84,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Total – Game,Under 168.5,1.826,AL Faisaly vs Al Wehdat Amman,2026-03-16 14:09:58
Money Line – Game,AL Faisaly,1.502,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
Money Line – Game,Al Wehdat Amman,2.320,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
Handicap – Game,AL Faisaly -3.5,1.751,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
Handicap – Game,Al Wehdat Amman +3.5,1.917,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
Total – Game,Over 168.5,1.826,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
Total – Game,Under 168.5,1.840,AL Faisaly vs Al Wehdat Amman,2026-03-16 17:55:56
