team1,team2,game_link,team1_moneyline,team2_moneyline,team1_spread,team1_spread_odds,team2_spread,team2_spread_odds,over_total,over_total_odds,under_total,under_total_odds,timestamp
Elitzur Ramla,Hapoel Rishon LeZion,https://www.pinnacle.com/en/basketball/israel-state-cup-women/elitzur-ramla-vs-hapoel-rishon-lezion/1621456429/,1.247,3.0,-6.5,1.8,6.5,1.8,149.5,1.806,149.5,1.793,2025-12-25 07:07:24
Maccabi Ashdod,Maccabi Ramat Gan,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-ashdod-vs-maccabi-ramat-gan/1621597157/,2.47,1.393,4.5,1.8,-4.5,1.8,145.5,1.84,145.5,1.763,2025-12-25 07:07:24
Maccabi Haifa,Elitzur Holon,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-haifa-vs-elitzur-holon/1621455258/,2.04,1.602,2.5,1.806,-2.5,1.793,156.5,1.793,156.5,1.806,2025-12-25 07:07:24
Hapoel Lev Jerusalem,Hapoel Petah Tikva,https://www.pinnacle.com/en/basketball/israel-state-cup-women/hapoel-lev-jerusalem-vs-hapoel-petah-tikva/1621456442/,1.081,4.44,-11.5,1.787,11.5,1.813,147.5,1.769,147.5,1.826,2025-12-25 07:07:24
Elitzur Ramla,Hapoel Rishon LeZion,https://www.pinnacle.com/en/basketball/israel-state-cup-women/elitzur-ramla-vs-hapoel-rishon-lezion/1621456429/,1.247,3.0,-6.5,1.8,6.5,1.8,149.5,1.806,149.5,1.793,2025-12-25 07:15:16
Maccabi Ashdod,Maccabi Ramat Gan,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-ashdod-vs-maccabi-ramat-gan/1621597157/,2.47,1.393,4.5,1.8,-4.5,1.8,145.5,1.84,145.5,1.763,2025-12-25 07:15:16
Maccabi Haifa,Elitzur Holon,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-haifa-vs-elitzur-holon/1621455258/,2.04,1.602,2.5,1.806,-2.5,1.793,156.5,1.793,156.5,1.806,2025-12-25 07:15:16
Hapoel Lev Jerusalem,Hapoel Petah Tikva,https://www.pinnacle.com/en/basketball/israel-state-cup-women/hapoel-lev-jerusalem-vs-hapoel-petah-tikva/1621456442/,1.081,4.44,-11.5,1.787,11.5,1.813,147.5,1.769,147.5,1.826,2025-12-25 07:15:16
Maccabi Haifa,Elitzur Holon,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-haifa-vs-elitzur-holon/1621455258/,2.04,1.602,2.5,1.806,-2.5,1.793,156.5,1.793,156.5,1.806,2025-12-25 08:04:23
Elitzur Ramla,Hapoel Rishon LeZion,https://www.pinnacle.com/en/basketball/israel-state-cup-women/elitzur-ramla-vs-hapoel-rishon-lezion/1621456429/,1.247,3.0,-6.5,1.8,6.5,1.8,149.5,1.806,149.5,1.793,2025-12-25 08:04:23
Maccabi Ashdod,Maccabi Ramat Gan,https://www.pinnacle.com/en/basketball/israel-state-cup-women/maccabi-ashdod-vs-maccabi-ramat-gan/1621597157/,2.47,1.393,4.5,1.8,-4.5,1.8,145.5,1.84,145.5,1.763,2025-12-25 08:04:23
Hapoel Lev Jerusalem,Hapoel Petah Tikva,https://www.pinnacle.com/en/basketball/israel-state-cup-women/hapoel-lev-jerusalem-vs-hapoel-petah-tikva/1621456442/,1.081,4.44,-11.5,1.787,11.5,1.813,147.5,1.769,147.5,1.826,2025-12-25 08:04:23
