Market,Selection,Odds,matchup,timestamp
Money Line – Game,Slavia Banska Bystrica,1.724,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Money Line – Game,SBS Ostrava,1.884,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Handicap – Game,Slavia Banska Bystrica -1.5,1.8,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Handicap – Game,SBS Ostrava +1.5,1.8,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Total – Game,Over 151.5,1.806,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Total – Game,Under 151.5,1.793,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 12:49:52
Money Line – Game,Slavia Banska Bystrica,2.070,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
Money Line – Game,SBS Ostrava,1.641,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
Handicap – Game,Slavia Banska Bystrica +2.5,1.826,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
Handicap – Game,SBS Ostrava -2.5,1.840,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
Total – Game,Over 150.5,1.847,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
Total – Game,Under 150.5,1.819,Slavia Banska Bystrica vs SBS Ostrava,2026-02-16 16:20:22
